Airfoil_Name,Camber,Camber_Location,Thickness,Thickness_Location,Reynolds_Number,Alpha,Cl,Cd,L_over_D
ls413,0.023473,0.674,0.129316,0.376,500000,8.5,1.3151,0.02027,64.87913172175628
ls413,0.023473,0.674,0.129316,0.376,500000,9.0,1.3491,0.02142,62.98319327731092
ls413,0.023473,0.674,0.129316,0.376,500000,9.5,1.3819,0.02268,60.930335097001766
ls413,0.023473,0.674,0.129316,0.376,500000,10.0,1.4128,0.02404,58.76871880199668
ls413mod,0.021179,0.424,0.130208,0.349,500000,0.0,0.4934,0.00808,61.06435643564356
ls413mod,0.021179,0.424,0.130208,0.349,500000,0.5,0.5517,0.0082,67.28048780487804
ls413mod,0.021179,0.424,0.130208,0.349,500000,1.0,0.6088,0.00838,72.6491646778043
ls413mod,0.021179,0.424,0.130208,0.349,500000,1.5,0.6667,0.00856,77.88551401869158
ls413mod,0.021179,0.424,0.130208,0.349,500000,2.0,0.723,0.0088,82.1590909090909
ls413mod,0.021179,0.424,0.130208,0.349,500000,2.5,0.7804,0.00914,85.38293216630196
ls413mod,0.021179,0.424,0.130208,0.349,500000,3.0,0.8335,0.00964,86.46265560165976
ls413mod,0.021179,0.424,0.130208,0.349,500000,3.5,0.8868,0.01031,86.01357904946654
ls413mod,0.021179,0.424,0.130208,0.349,500000,4.0,0.9387,0.01107,84.79674796747967
ls413mod,0.021179,0.424,0.130208,0.349,500000,4.5,0.9885,0.012,82.375
ls413mod,0.021179,0.424,0.130208,0.349,500000,5.0,1.0396,0.01289,80.65166795965865
ls413mod,0.021179,0.424,0.130208,0.349,500000,5.5,1.0882,0.01377,79.02687000726218
ls413mod,0.021179,0.424,0.130208,0.349,500000,6.0,1.1387,0.01461,77.93976728268309
ls413mod,0.021179,0.424,0.130208,0.349,500000,6.5,1.1857,0.01547,76.64511958629606
ls413mod,0.021179,0.424,0.130208,0.349,500000,7.0,1.2338,0.01631,75.6468424279583
ls413mod,0.021179,0.424,0.130208,0.349,500000,7.5,1.2806,0.01704,75.15258215962442
ls413mod,0.021179,0.424,0.130208,0.349,500000,8.0,1.3252,0.01791,73.99218313791178
ls413mod,0.021179,0.424,0.130208,0.349,500000,8.5,1.3673,0.01892,72.26744186046511
ls413mod,0.021179,0.424,0.130208,0.349,500000,9.0,1.4089,0.01968,71.59044715447155
ls413mod,0.021179,0.424,0.130208,0.349,500000,9.5,1.4438,0.02076,69.54720616570327
ls413mod,0.021179,0.424,0.130208,0.349,500000,10.0,1.4771,0.02156,68.51113172541744
ls417,0.024127,0.674,0.169847,0.399,500000,0.5,0.5801,0.01021,56.816846229187064
ls417,0.024127,0.674,0.169847,0.399,500000,1.0,0.6388,0.01017,62.81219272369715
ls417,0.024127,0.674,0.169847,0.399,500000,1.5,0.6984,0.01011,69.08011869436203
ls417,0.024127,0.674,0.169847,0.399,500000,2.0,0.7585,0.01002,75.69860279441117
ls417,0.024127,0.674,0.169847,0.399,500000,2.5,0.8193,0.01,81.93
ls417,0.024127,0.674,0.169847,0.399,500000,3.0,0.8767,0.00995,88.1105527638191
ls417,0.024127,0.674,0.169847,0.399,500000,3.5,0.9315,0.01008,92.41071428571428
ls417,0.024127,0.674,0.169847,0.399,500000,4.0,0.973,0.01102,88.2940108892922
ls417,0.024127,0.674,0.169847,0.399,500000,4.5,1.0061,0.01257,80.03977724741448
ls417,0.024127,0.674,0.169847,0.399,500000,5.0,1.0406,0.01393,74.70208183776023
ls417,0.024127,0.674,0.169847,0.399,500000,6.0,1.1003,0.01624,67.75246305418719
ls417,0.024127,0.674,0.169847,0.399,500000,6.5,1.1314,0.01745,64.83667621776505
ls417,0.024127,0.674,0.169847,0.399,500000,7.0,1.1665,0.01874,62.24653148345785
ls417,0.024127,0.674,0.169847,0.399,500000,7.5,1.1998,0.02007,59.7807673143996
ls417,0.024127,0.674,0.169847,0.399,500000,8.0,1.2339,0.02143,57.578161455902936
ls417,0.024127,0.674,0.169847,0.399,500000,8.5,1.2684,0.0229,55.38864628820961
ls417,0.024127,0.674,0.169847,0.399,500000,9.0,1.3,0.02455,52.9531568228106
ls417,0.024127,0.674,0.169847,0.399,500000,9.5,1.3329,0.02611,51.049406357717345
ls417,0.024127,0.674,0.169847,0.399,500000,10.0,1.3619,0.02804,48.56990014265336
ls417mod,0.021669,0.202,0.170007,0.302,500000,0.0,0.4271,0.01151,37.10686359687229
ls417mod,0.021669,0.202,0.170007,0.302,500000,0.5,0.4868,0.01186,41.045531197301855
ls417mod,0.021669,0.202,0.170007,0.302,500000,1.0,0.5436,0.01207,45.037282518641256
ls417mod,0.021669,0.202,0.170007,0.302,500000,1.5,0.6,0.01246,48.15409309791332
ls417mod,0.021669,0.202,0.170007,0.302,500000,2.0,0.6595,0.01264,52.175632911392405
ls417mod,0.021669,0.202,0.170007,0.302,500000,2.5,0.718,0.01301,55.18831667947732
ls417mod,0.021669,0.202,0.170007,0.302,500000,3.0,0.7778,0.01312,59.28353658536586
ls417mod,0.021669,0.202,0.170007,0.302,500000,3.5,0.8338,0.01345,61.99256505576208
ls417mod,0.021669,0.202,0.170007,0.302,500000,4.0,0.891,0.01366,65.22693997071742
ls417mod,0.021669,0.202,0.170007,0.302,500000,4.5,0.9469,0.01404,67.44301994301993
ls417mod,0.021669,0.202,0.170007,0.302,500000,5.0,1.0042,0.01433,70.07676203768318
ls417mod,0.021669,0.202,0.170007,0.302,500000,5.5,1.0602,0.01472,72.02445652173913
ls417mod,0.021669,0.202,0.170007,0.302,500000,6.0,1.1158,0.01504,74.18882978723404
ls417mod,0.021669,0.202,0.170007,0.302,500000,6.5,1.1684,0.01546,75.57567917205692
ls417mod,0.021669,0.202,0.170007,0.302,500000,7.0,1.2217,0.01585,77.07886435331231
ls417mod,0.021669,0.202,0.170007,0.302,500000,7.5,1.2726,0.01641,77.55027422303473
ls417mod,0.021669,0.202,0.170007,0.302,500000,8.0,1.3254,0.01682,78.79904875148631
ls417mod,0.021669,0.202,0.170007,0.302,500000,8.5,1.3732,0.01743,78.78370625358576
ls417mod,0.021669,0.202,0.170007,0.302,500000,9.0,1.4208,0.01793,79.2414947016174
ls417mod,0.021669,0.202,0.170007,0.302,500000,9.5,1.4654,0.0186,78.78494623655915
ls417mod,0.021669,0.202,0.170007,0.302,500000,10.0,1.504,0.01946,77.28674203494347
ls421,0.023309,0.674,0.208971,0.399,500000,0.0,0.5022,0.01174,42.77683134582623
ls421,0.023309,0.674,0.208971,0.399,500000,0.5,0.5656,0.01182,47.851099830795256
ls421,0.023309,0.674,0.208971,0.399,500000,1.0,0.6269,0.01165,53.81115879828326
ls421,0.023309,0.674,0.208971,0.399,500000,1.5,0.6873,0.0115,59.765217391304354
ls421,0.023309,0.674,0.208971,0.399,500000,2.0,0.7463,0.01144,65.23601398601399
ls421,0.023309,0.674,0.208971,0.399,500000,2.5,0.8073,0.01138,70.94024604569421
ls421,0.023309,0.674,0.208971,0.399,500000,3.0,0.8681,0.01133,76.61959399823478
ls421,0.023309,0.674,0.208971,0.399,500000,3.5,0.9274,0.01133,81.85348631950573
ls421,0.023309,0.674,0.208971,0.399,500000,4.0,0.9828,0.01129,87.05048715677592
ls421,0.023309,0.674,0.208971,0.399,500000,4.5,1.032,0.01157,89.1961970613656
ls421,0.023309,0.674,0.208971,0.399,500000,5.0,1.0656,0.01246,85.52166934189407
ls421,0.023309,0.674,0.208971,0.399,500000,5.5,1.0806,0.01383,78.13449023861172
ls421,0.023309,0.674,0.208971,0.399,500000,6.0,1.0883,0.01551,70.16763378465507
ls421,0.023309,0.674,0.208971,0.399,500000,6.5,1.1072,0.01747,63.37721808815112
ls421,0.023309,0.674,0.208971,0.399,500000,7.0,1.1284,0.01943,58.07514153371076
ls421,0.023309,0.674,0.208971,0.399,500000,7.5,1.1516,0.02146,53.66262814538676
ls421,0.023309,0.674,0.208971,0.399,500000,8.5,1.2044,0.02554,47.157400156617065
ls421,0.023309,0.674,0.208971,0.399,500000,9.0,1.2325,0.02761,44.63962332488229
ls421,0.023309,0.674,0.208971,0.399,500000,9.5,1.26,0.02963,42.524468444144446
ls421,0.023309,0.674,0.208971,0.399,500000,10.0,1.2866,0.03179,40.47184649260774
ls421mod,0.021565,0.298,0.209581,0.327,500000,0.0,0.5141,0.01118,45.98389982110912
ls421mod,0.021565,0.298,0.209581,0.327,500000,0.5,0.574,0.01132,50.706713780918726
ls421mod,0.021565,0.298,0.209581,0.327,500000,1.0,0.6329,0.01154,54.84402079722704
ls421mod,0.021565,0.298,0.209581,0.327,500000,1.5,0.6938,0.01173,59.14748508098891
ls421mod,0.021565,0.298,0.209581,0.327,500000,2.0,0.7559,0.01193,63.361274098910314
ls421mod,0.021565,0.298,0.209581,0.327,500000,2.5,0.8154,0.0121,67.38842975206612
ls421mod,0.021565,0.298,0.209581,0.327,500000,3.0,0.8727,0.01237,70.54971705739693
ls421mod,0.021565,0.298,0.209581,0.327,500000,3.5,0.9301,0.0127,73.23622047244095
ls421mod,0.021565,0.298,0.209581,0.327,500000,4.0,0.9879,0.01305,75.70114942528735
ls421mod,0.021565,0.298,0.209581,0.327,500000,4.5,1.0456,0.01346,77.68202080237742
ls421mod,0.021565,0.298,0.209581,0.327,500000,5.0,1.0997,0.01382,79.57308248914616
ls421mod,0.021565,0.298,0.209581,0.327,500000,5.5,1.151,0.01434,80.2649930264993
ls421mod,0.021565,0.298,0.209581,0.327,500000,6.0,1.2006,0.01499,80.0933955970647
ls421mod,0.021565,0.298,0.209581,0.327,500000,6.5,1.2484,0.01573,79.3642720915448
ls421mod,0.021565,0.298,0.209581,0.327,500000,7.0,1.2899,0.01668,77.33213429256595
ls421mod,0.021565,0.298,0.209581,0.327,500000,7.5,1.3247,0.01765,75.05382436260624
ls421mod,0.021565,0.298,0.209581,0.327,500000,8.0,1.3476,0.01889,71.3393329804129
ls421mod,0.021565,0.298,0.209581,0.327,500000,8.5,1.3755,0.0205,67.09756097560975
ls421mod,0.021565,0.298,0.209581,0.327,500000,9.0,1.4039,0.02229,62.98340062808434
ls421mod,0.021565,0.298,0.209581,0.327,500000,9.5,1.4296,0.02423,59.00123813454395
ls421mod,0.021565,0.298,0.209581,0.327,500000,10.0,1.4536,0.02652,54.81146304675717
lwk79100,-0.0,0.067,0.09994,0.279,500000,0.0,0.0,0.00728,0.0
lwk79100,-0.0,0.067,0.09994,0.279,500000,0.5,0.0557,0.00727,7.661623108665749
lwk79100,-0.0,0.067,0.09994,0.279,500000,1.0,0.1116,0.00725,15.393103448275863
lwk79100,-0.0,0.067,0.09994,0.279,500000,1.5,0.1674,0.00723,23.153526970954356
lwk79100,-0.0,0.067,0.09994,0.279,500000,2.0,0.2228,0.00719,30.987482614742696
lwk79100,-0.0,0.067,0.09994,0.279,500000,2.5,0.2779,0.00717,38.758716875871684
lwk79100,-0.0,0.067,0.09994,0.279,500000,3.0,0.3312,0.00719,46.06397774687065
lwk79100,-0.0,0.067,0.09994,0.279,500000,3.5,0.3823,0.00724,52.80386740331491
lwk79100,-0.0,0.067,0.09994,0.279,500000,4.0,0.4727,0.00805,58.72049689440994
lwk79100,-0.0,0.067,0.09994,0.279,500000,4.5,0.5221,0.00884,59.06108597285068
lwk79100,-0.0,0.067,0.09994,0.279,500000,5.0,0.572,0.00964,59.33609958506224
lwk79100,-0.0,0.067,0.09994,0.279,500000,5.5,0.6216,0.01058,58.752362948960304
lwk79100,-0.0,0.067,0.09994,0.279,500000,6.0,0.6715,0.01154,58.18890814558059
lwk79100,-0.0,0.067,0.09994,0.279,500000,6.5,0.7211,0.01255,57.458167330677284
lwk79100,-0.0,0.067,0.09994,0.279,500000,7.0,0.7688,0.01382,55.62952243125905
lwk79100,-0.0,0.067,0.09994,0.279,500000,7.5,0.8191,0.01467,55.83503749147921
lwk79100,-0.0,0.067,0.09994,0.279,500000,8.0,0.8641,0.01632,52.947303921568626
lwk79100,-0.0,0.067,0.09994,0.279,500000,8.5,0.9125,0.01734,52.62399077277969
lwk79100,-0.0,0.067,0.09994,0.279,500000,9.0,0.9536,0.01952,48.852459016393446
lwk79100,-0.0,0.067,0.09994,0.279,500000,9.5,0.9973,0.02113,47.198296261239946
lwk79100,-0.0,0.067,0.09994,0.279,500000,10.0,1.0321,0.02398,43.04003336113428
lwk80080,0.0,0.75,0.08062,0.402,500000,0.0,0.0001,0.00631,0.01584786053882726
lwk80080,0.0,0.75,0.08062,0.402,500000,0.5,0.0515,0.00627,8.21371610845295
lwk80080,0.0,0.75,0.08062,0.402,500000,1.0,0.1035,0.0062,16.693548387096772
lwk80080,0.0,0.75,0.08062,0.402,500000,1.5,0.1539,0.00611,25.18821603927987
lwk80080,0.0,0.75,0.08062,0.402,500000,2.0,0.2061,0.00603,34.17910447761194
lwk80080,0.0,0.75,0.08062,0.402,500000,2.5,0.259,0.00597,43.38358458961474
lwk80080,0.0,0.75,0.08062,0.402,500000,3.0,0.3048,0.00653,46.676875957120984
lwk80080,0.0,0.75,0.08062,0.402,500000,3.5,0.3525,0.00867,40.65743944636678
lwk80080,0.0,0.75,0.08062,0.402,500000,4.0,0.4217,0.00986,42.76876267748479
lwk80080,0.0,0.75,0.08062,0.402,500000,4.5,0.4925,0.01096,44.93613138686132
lwk80080,0.0,0.75,0.08062,0.402,500000,5.0,0.5564,0.01297,42.89899768696993
lwk80080,0.0,0.75,0.08062,0.402,500000,5.5,0.623,0.01476,42.20867208672087
lwk80080,0.0,0.75,0.08062,0.402,500000,6.0,0.6502,0.01996,32.5751503006012
lwk80080,0.0,0.75,0.08062,0.402,500000,6.5,0.685,0.02415,28.36438923395445
lwk80080,0.0,0.75,0.08062,0.402,500000,7.0,0.7195,0.02874,25.034794711203897
lwk80100,-2.5e-05,0.017,0.10062,0.402,500000,0.0,0.0,0.0074,0.0
lwk80100,-2.5e-05,0.017,0.10062,0.402,500000,0.5,0.0525,0.00736,7.133152173913043
lwk80100,-2.5e-05,0.017,0.10062,0.402,500000,1.0,0.1059,0.00723,14.647302904564313
lwk80100,-2.5e-05,0.017,0.10062,0.402,500000,1.5,0.1572,0.00707,22.234794908062238
lwk80100,-2.5e-05,0.017,0.10062,0.402,500000,2.0,0.2098,0.00692,30.317919075144506
lwk80100,-2.5e-05,0.017,0.10062,0.402,500000,2.5,0.2616,0.00684,38.24561403508772
lwk80100,-2.5e-05,0.017,0.10062,0.402,500000,3.0,0.3116,0.00677,46.02658788774003
lwk80100,-2.5e-05,0.017,0.10062,0.402,500000,3.5,0.3493,0.0073,47.84931506849315
lwk80100,-2.5e-05,0.017,0.10062,0.402,500000,4.0,0.3768,0.00893,42.19484882418813
lwk80100,-2.5e-05,0.017,0.10062,0.402,500000,4.5,0.4178,0.00996,41.94779116465863
lwk80100,-2.5e-05,0.017,0.10062,0.402,500000,5.0,0.4655,0.01065,43.70892018779343
lwk80100,-2.5e-05,0.017,0.10062,0.402,500000,5.5,0.5178,0.01137,45.54089709762533
lwk80100,-2.5e-05,0.017,0.10062,0.402,500000,6.0,0.5811,0.01216,47.78782894736842
lwk80100,-2.5e-05,0.017,0.10062,0.402,500000,6.5,0.6532,0.01343,48.63737900223381
lwk80100,-2.5e-05,0.017,0.10062,0.402,500000,7.0,0.7244,0.01529,47.37737083060824
lwk80100,-2.5e-05,0.017,0.10062,0.402,500000,7.5,0.7921,0.01729,45.8126084441874
lwk80100,-2.5e-05,0.017,0.10062,0.402,500000,8.0,0.8248,0.02085,39.558752997601914
lwk80100,-2.5e-05,0.017,0.10062,0.402,500000,8.5,0.8614,0.02345,36.73347547974414
lwk80100,-2.5e-05,0.017,0.10062,0.402,500000,9.0,0.8942,0.02633,33.96126091910369
lwk80100,-2.5e-05,0.017,0.10062,0.402,500000,9.5,0.913,0.03133,29.141398021066074
lwk80100,-2.5e-05,0.017,0.10062,0.402,500000,10.0,0.9217,0.03638,25.33534909290819
lwk80120k25,-0.0,0.721,0.12062,0.402,500000,0.0,-0.0001,0.00845,-0.01183431952662722
lwk80120k25,-0.0,0.721,0.12062,0.402,500000,0.5,0.0548,0.00834,6.570743405275779
lwk80120k25,-0.0,0.721,0.12062,0.402,500000,1.0,0.1084,0.00821,13.20341047503045
lwk80120k25,-0.0,0.721,0.12062,0.402,500000,1.5,0.1621,0.00798,20.313283208020053
lwk80120k25,-0.0,0.721,0.12062,0.402,500000,2.0,0.2164,0.00781,27.708066581306017
lwk80120k25,-0.0,0.721,0.12062,0.402,500000,2.5,0.2689,0.00768,35.01302083333333
lwk80120k25,-0.0,0.721,0.12062,0.402,500000,3.0,0.3214,0.00754,42.62599469496021
lwk80120k25,-0.0,0.721,0.12062,0.402,500000,3.5,0.3713,0.00751,49.440745672436755
lwk80120k25,-0.0,0.721,0.12062,0.402,500000,4.0,0.4026,0.00837,48.10035842293907
lwk80120k25,-0.0,0.721,0.12062,0.402,500000,5.0,0.4683,0.01072,43.684701492537314
lwk80120k25,-0.0,0.721,0.12062,0.402,500000,5.5,0.5102,0.01145,44.5589519650655
lwk80120k25,-0.0,0.721,0.12062,0.402,500000,6.0,0.5526,0.01209,45.707196029776675
lwk80120k25,-0.0,0.721,0.12062,0.402,500000,6.5,0.5957,0.0127,46.90551181102362
lwk80120k25,-0.0,0.721,0.12062,0.402,500000,7.0,0.6379,0.01337,47.711293941660436
lwk80120k25,-0.0,0.721,0.12062,0.402,500000,7.5,0.6801,0.0141,48.23404255319149
lwk80120k25,-0.0,0.721,0.12062,0.402,500000,8.0,0.7265,0.01516,47.922163588390504
lwk80120k25,-0.0,0.721,0.12062,0.402,500000,8.5,0.791,0.01674,47.252090800477895
lwk80120k25,-0.0,0.721,0.12062,0.402,500000,9.0,0.8709,0.01798,48.437152391546164
lwk80120k25,-0.0,0.721,0.12062,0.402,500000,9.5,0.9346,0.02029,46.06209955643174
lwk80120k25,-0.0,0.721,0.12062,0.402,500000,10.0,0.9649,0.0216,44.67129629629629
lwk80150k25,-0.0,0.999,0.15042,0.402,500000,0.0,-0.0,0.01022,-0.0
lwk80150k25,-0.0,0.999,0.15042,0.402,500000,0.5,0.0547,0.01003,5.453639082751744
lwk80150k25,-0.0,0.999,0.15042,0.402,500000,1.0,0.1125,0.00987,11.398176291793312
lwk80150k25,-0.0,0.999,0.15042,0.402,500000,1.5,0.1687,0.00961,17.554630593132153
lwk80150k25,-0.0,0.999,0.15042,0.402,500000,2.0,0.2222,0.00936,23.73931623931624
lwk80150k25,-0.0,0.999,0.15042,0.402,500000,2.5,0.2767,0.00908,30.473568281938327
lwk80150k25,-0.0,0.999,0.15042,0.402,500000,3.0,0.3315,0.00891,37.20538720538721
lwk80150k25,-0.0,0.999,0.15042,0.402,500000,3.5,0.3843,0.00875,43.919999999999995
lwk80150k25,-0.0,0.999,0.15042,0.402,500000,4.0,0.4335,0.00867,49.99999999999999
lwk80150k25,-0.0,0.999,0.15042,0.402,500000,4.5,0.4693,0.00906,51.799116997792495
lwk80150k25,-0.0,0.999,0.15042,0.402,500000,5.0,0.4876,0.0103,47.33980582524271
lwk80150k25,-0.0,0.999,0.15042,0.402,500000,5.5,0.5092,0.01138,44.745166959578206
lwk80150k25,-0.0,0.999,0.15042,0.402,500000,6.0,0.5336,0.01224,43.59477124183007
lwk80150k25,-0.0,0.999,0.15042,0.402,500000,6.5,0.5572,0.01292,43.126934984520126
lwk80150k25,-0.0,0.999,0.15042,0.402,500000,7.0,0.5836,0.01366,42.72327964860908
lwk80150k25,-0.0,0.999,0.15042,0.402,500000,7.5,0.6123,0.01445,42.37370242214533
lwk80150k25,-0.0,0.999,0.15042,0.402,500000,8.0,0.6433,0.01537,41.854261548471044
lwk80150k25,-0.0,0.999,0.15042,0.402,500000,8.5,0.6759,0.01631,41.44083384426731
lwk80150k25,-0.0,0.999,0.15042,0.402,500000,9.0,0.7116,0.01736,40.99078341013825
lwk80150k25,-0.0,0.999,0.15042,0.402,500000,9.5,0.7473,0.01853,40.3291958985429
lwk80150k25,-0.0,0.999,0.15042,0.402,500000,10.0,0.7883,0.01968,40.05589430894309
m11,0.018459,0.3,0.081501,0.3,500000,0.0,0.139,0.00749,18.55807743658211
m11,0.018459,0.3,0.081501,0.3,500000,0.5,0.2746,0.00637,43.108320251177396
m11,0.018459,0.3,0.081501,0.3,500000,1.0,0.3861,0.00654,59.03669724770642
m11,0.018459,0.3,0.081501,0.3,500000,1.5,0.4351,0.00661,65.82450832072617
m11,0.018459,0.3,0.081501,0.3,500000,2.0,0.4809,0.00672,71.5625
m11,0.018459,0.3,0.081501,0.3,500000,2.5,0.5269,0.0069,76.36231884057972
m11,0.018459,0.3,0.081501,0.3,500000,3.0,0.5727,0.00716,79.98603351955308
m11,0.018459,0.3,0.081501,0.3,500000,3.5,0.6196,0.00745,83.16778523489933
m11,0.018459,0.3,0.081501,0.3,500000,4.0,0.6667,0.00779,85.58408215661103
m11,0.018459,0.3,0.081501,0.3,500000,4.5,0.712,0.00835,85.26946107784431
m11,0.018459,0.3,0.081501,0.3,500000,5.0,0.7546,0.00925,81.57837837837839
m11,0.018459,0.3,0.081501,0.3,500000,5.5,0.7913,0.01086,72.86372007366482
m11,0.018459,0.3,0.081501,0.3,500000,6.0,0.8323,0.01199,69.4161801501251
m11,0.018459,0.3,0.081501,0.3,500000,6.5,0.8758,0.01282,68.31513260530421
m11,0.018459,0.3,0.081501,0.3,500000,7.0,0.9169,0.01387,66.10670511896178
m11,0.018459,0.3,0.081501,0.3,500000,7.5,0.9527,0.01544,61.703367875647665
m11,0.018459,0.3,0.081501,0.3,500000,8.0,0.993,0.01647,60.29143897996357
m11,0.018459,0.3,0.081501,0.3,500000,8.5,1.0181,0.01901,53.556023145712786
m11,0.018459,0.3,0.081501,0.3,500000,9.0,1.0503,0.02089,50.277644806127334
m11,0.018459,0.3,0.081501,0.3,500000,9.5,1.0813,0.02279,47.44624835454146
m11,0.018459,0.3,0.081501,0.3,500000,10.0,1.1079,0.02499,44.33373349339737
m12,0.019236,0.3,0.119301,0.3,500000,0.0,0.1366,0.0067,20.388059701492537
m12,0.019236,0.3,0.119301,0.3,500000,0.5,0.1963,0.00704,27.883522727272727
m12,0.019236,0.3,0.119301,0.3,500000,1.0,0.28,0.0075,37.333333333333336
m12,0.019236,0.3,0.119301,0.3,500000,1.5,0.3711,0.00786,47.21374045801526
m12,0.019236,0.3,0.119301,0.3,500000,2.0,0.4515,0.00803,56.2266500622665
m12,0.019236,0.3,0.119301,0.3,500000,2.5,0.5233,0.00816,64.12990196078431
m12,0.019236,0.3,0.119301,0.3,500000,3.0,0.5936,0.0083,71.51807228915663
m12,0.019236,0.3,0.119301,0.3,500000,3.5,0.6439,0.00844,76.2914691943128
m12,0.019236,0.3,0.119301,0.3,500000,4.0,0.6936,0.00862,80.46403712296984
m12,0.019236,0.3,0.119301,0.3,500000,4.5,0.7419,0.00889,83.4533183352081
m12,0.019236,0.3,0.119301,0.3,500000,5.0,0.7888,0.00921,85.64603691639522
m12,0.019236,0.3,0.119301,0.3,500000,5.5,0.8345,0.0096,86.92708333333334
m12,0.019236,0.3,0.119301,0.3,500000,6.0,0.8783,0.01012,86.78853754940711
m12,0.019236,0.3,0.119301,0.3,500000,6.5,0.9194,0.01082,84.97227356746765
m12,0.019236,0.3,0.119301,0.3,500000,7.0,0.9586,0.01165,82.2832618025751
m12,0.019236,0.3,0.119301,0.3,500000,7.5,0.9948,0.01269,78.39243498817967
m12,0.019236,0.3,0.119301,0.3,500000,8.0,1.0252,0.01418,72.29901269393511
m12,0.019236,0.3,0.119301,0.3,500000,8.5,1.0588,0.01543,68.61957226182761
m12,0.019236,0.3,0.119301,0.3,500000,9.0,1.0949,0.01655,66.1570996978852
m12,0.019236,0.3,0.119301,0.3,500000,9.5,1.1293,0.0178,63.4438202247191
m12,0.019236,0.3,0.119301,0.3,500000,10.0,1.1623,0.01905,61.01312335958006
m13,0.037959,0.3,0.062099,0.3,500000,0.0,0.2921,0.00936,31.207264957264957
m13,0.037959,0.3,0.062099,0.3,500000,0.5,0.3484,0.0091,38.285714285714285
m13,0.037959,0.3,0.062099,0.3,500000,1.0,0.4047,0.00898,45.066815144766146
m13,0.037959,0.3,0.062099,0.3,500000,1.5,0.461,0.00896,51.45089285714286
m13,0.037959,0.3,0.062099,0.3,500000,2.0,0.5174,0.00895,57.81005586592179
m13,0.037959,0.3,0.062099,0.3,500000,2.5,0.5735,0.00904,63.44026548672567
m13,0.037959,0.3,0.062099,0.3,500000,3.0,0.6295,0.00907,69.40463065049613
m13,0.037959,0.3,0.062099,0.3,500000,4.0,0.7384,0.00761,97.03022339027595
m13,0.037959,0.3,0.062099,0.3,500000,4.5,0.7929,0.00793,99.98738965952082
m13,0.037959,0.3,0.062099,0.3,500000,5.0,0.8461,0.00848,99.77594339622641
m13,0.037959,0.3,0.062099,0.3,500000,5.5,0.8872,0.01143,77.62029746281715
m13,0.037959,0.3,0.062099,0.3,500000,6.0,0.9338,0.01347,69.32442464736451
m13,0.037959,0.3,0.062099,0.3,500000,6.5,0.9783,0.01563,62.59117082533588
m13,0.037959,0.3,0.062099,0.3,500000,7.0,1.0141,0.01905,53.23359580052493
m13,0.037959,0.3,0.062099,0.3,500000,7.5,1.0583,0.02104,50.299429657794676
m13,0.037959,0.3,0.062099,0.3,500000,8.0,1.0992,0.02499,43.98559423769508
m14,0.038556,0.3,0.080604,0.4,500000,0.0,0.317,0.01008,31.448412698412696
m14,0.038556,0.3,0.080604,0.4,500000,0.5,0.3728,0.00964,38.672199170124486
m14,0.038556,0.3,0.080604,0.4,500000,1.0,0.429,0.00941,45.58979808714134
m14,0.038556,0.3,0.080604,0.4,500000,1.5,0.4853,0.0093,52.182795698924735
m14,0.038556,0.3,0.080604,0.4,500000,2.0,0.5407,0.00895,60.41340782122905
m14,0.038556,0.3,0.080604,0.4,500000,3.0,0.6609,0.00748,88.35561497326204
m14,0.038556,0.3,0.080604,0.4,500000,3.5,0.715,0.00769,92.9778933680104
m14,0.038556,0.3,0.080604,0.4,500000,4.0,0.7691,0.00793,96.9861286254729
m14,0.038556,0.3,0.080604,0.4,500000,4.5,0.823,0.00821,100.2436053593179
m14,0.038556,0.3,0.080604,0.4,500000,5.0,0.8762,0.00851,102.96122209165686
m14,0.038556,0.3,0.080604,0.4,500000,5.5,0.9288,0.00892,104.12556053811657
m14,0.038556,0.3,0.080604,0.4,500000,6.0,0.9801,0.00952,102.95168067226889
m14,0.038556,0.3,0.080604,0.4,500000,6.5,1.0282,0.01053,97.64482431149098
m14,0.038556,0.3,0.080604,0.4,500000,7.0,1.0541,0.01438,73.30319888734353
m14,0.038556,0.3,0.080604,0.4,500000,7.5,1.098,0.01579,69.53768207726411
m14,0.038556,0.3,0.080604,0.4,500000,8.0,1.1337,0.01793,63.229224762967085
m14,0.038556,0.3,0.080604,0.4,500000,8.5,1.1695,0.01977,59.15528578654527
m14,0.038556,0.3,0.080604,0.4,500000,9.0,1.2005,0.0218,55.068807339449535
m14,0.038556,0.3,0.080604,0.4,500000,9.5,1.2222,0.02439,50.110701107011074
m14,0.038556,0.3,0.080604,0.4,500000,10.0,1.2312,0.02874,42.839248434237994
m15,0.037701,0.3,0.120003,0.3,500000,0.0,0.3172,0.00967,32.80248190279214
m15,0.037701,0.3,0.120003,0.3,500000,0.5,0.3526,0.00751,46.95073235685753
m15,0.037701,0.3,0.120003,0.3,500000,1.0,0.449,0.00798,56.26566416040101
m15,0.037701,0.3,0.120003,0.3,500000,1.5,0.5742,0.00825,69.60000000000001
m15,0.037701,0.3,0.120003,0.3,500000,2.0,0.6266,0.00828,75.67632850241547
m15,0.037701,0.3,0.120003,0.3,500000,2.5,0.6787,0.00833,81.47659063625449
m15,0.037701,0.3,0.120003,0.3,500000,3.0,0.73,0.00846,86.2884160756501
