Airfoil_Name,Camber,Camber_Location,Thickness,Thickness_Location,Reynolds_Number,Alpha,Cl,Cd,L_over_D
ah80136,0.033749,0.339,0.13549,0.339,500000,6.5,0.9073,0.00951,95.40483701366983
e636,0.031423,0.23,0.118957,0.277,500000,9.5,1.2562,0.01317,95.38344722854974
e193,0.035426,0.4,0.102262,0.31,500000,3.0,0.7249,0.0076,95.38157894736842
fx78k140,0.043517,0.435,0.14095,0.435,500000,7.0,1.1443,0.012,95.35833333333333
mh38,0.039169,0.453,0.096923,0.316,500000,2.0,0.6589,0.00691,95.35455861070912
goe290,0.03692,0.391,0.176069,0.291,500000,6.0,1.0791,0.01133,95.24271844660194
nlf1015,0.046965,0.583,0.14999,0.403,500000,2.0,0.9781,0.01027,95.23855890944499
goe394,0.057836,0.4,0.0611,0.199,500000,2.5,0.8437,0.00886,95.22573363431151
uag8814320,0.060833,0.468,0.143066,0.434,500000,2.5,1.0188,0.0107,95.21495327102804
ah81k144,0.042118,0.467,0.144631,0.403,500000,5.0,0.9826,0.01032,95.21317829457365
naca654421a05,0.026703,0.451,0.209998,0.402,500000,8.0,1.1425,0.012,95.20833333333334
goe529,0.056498,0.399,0.097054,0.299,500000,8.5,1.404,0.01476,95.12195121951218
goe14,0.066969,0.3,0.098994,0.298,500000,9.5,1.6147,0.01699,95.03825779870512
n10,0.035201,0.403,0.11225,0.297,500000,5.5,1.1726,0.01234,95.02431118314425
e332,0.030523,0.236,0.115295,0.32,500000,8.5,1.1887,0.01251,95.01998401278978
naca6412,0.057099,0.397,0.120425,0.292,500000,9.5,1.558,0.0164,95.0
sm701,0.033197,0.603,0.159989,0.363,500000,3.5,0.9118,0.0096,94.97916666666669
mh104,0.019983,0.311,0.152654,0.269,500000,9.0,1.1612,0.01223,94.94685200327065
hq308,0.029513,0.5,0.079791,0.35,500000,4.5,0.8807,0.00928,94.90301724137932
mh70,0.030846,0.385,0.110769,0.293,500000,5.0,0.8645,0.00911,94.89571899012076
mh121,0.030275,0.622,0.087558,0.379,500000,1.5,0.6405,0.00675,94.88888888888889
goe427,0.053514,0.4,0.046037,0.2,500000,1.0,0.7056,0.00744,94.83870967741935
e668,0.039735,0.478,0.139044,0.375,500000,3.0,0.8801,0.00928,94.83836206896551
goe650,0.043101,0.501,0.134529,0.202,500000,5.0,1.0088,0.01064,94.81203007518796
usnps4,0.050022,0.342,0.119418,0.342,500000,1.0,0.748,0.00789,94.80354879594424
fx63137sm,0.058335,0.565,0.136763,0.308,500000,8.5,1.7052,0.01799,94.78599221789884
naca634421,0.019865,0.55,0.210109,0.347,500000,8.0,1.2206,0.01288,94.7670807453416
goe438,0.036493,0.398,0.110006,0.297,500000,7.5,1.1683,0.01233,94.75263584752635
usa27,0.049971,0.4,0.11071,0.3,500000,7.0,1.1953,0.01262,94.71473851030112
sd6060,0.018709,0.363,0.103719,0.339,500000,4.5,0.7178,0.00758,94.69656992084433
e1098,0.037278,0.545,0.189618,0.369,500000,6.0,1.1969,0.01264,94.69145569620254
mh32,0.024004,0.444,0.086976,0.301,500000,4.0,0.7224,0.00763,94.67889908256882
ys930,0.0303,0.592,0.090909,0.35,500000,2.0,0.674,0.00712,94.66292134831461
goe804,0.061756,0.5,0.060008,0.3,500000,5.0,1.328,0.01403,94.6543121881682
goe564,0.026154,0.4,0.082003,0.3,500000,2.5,0.6425,0.00679,94.62444771723122
goe319,0.054189,0.3,0.102511,0.3,500000,4.5,1.0236,0.01082,94.60258780036969
goe155,0.0518,0.399,0.070218,0.299,500000,3.0,0.8353,0.00883,94.59796149490374
sg6043,0.055469,0.497,0.10015,0.323,500000,7.5,1.4066,0.01487,94.59314055144587
e421,0.086223,0.375,0.145358,0.254,500000,3.5,1.2817,0.01355,94.59040590405905
goe563,0.022145,0.498,0.088978,0.301,500000,2.5,0.5976,0.00632,94.55696202531645
usa28,0.037548,0.499,0.131712,0.299,500000,7.0,1.1362,0.01202,94.52579034941765
sa7035,0.025788,0.413,0.091992,0.298,500000,5.0,0.8458,0.00895,94.5027932960894
daytonwrightt1,0.043594,0.404,0.133974,0.295,500000,1.5,0.881,0.00933,94.42658092175778
goe646,0.043219,0.49,0.18385,0.289,500000,6.0,1.0798,0.01144,94.3881118881119
fg2,0.032547,0.3,0.081601,0.3,500000,5.5,1.0042,0.01064,94.3796992481203
goe400,0.048004,0.4,0.061206,0.2,500000,7.0,1.1792,0.01251,94.26059152677858
fx66s171,0.03841,0.435,0.171096,0.339,500000,6.0,1.1262,0.01195,94.24267782426779
m16,0.040721,0.3,0.0615,0.3,500000,5.0,0.7962,0.00845,94.22485207100593
goe415,0.035484,0.3,0.084758,0.2,500000,6.0,1.0258,0.01089,94.19651056014692
goe629,0.026808,0.495,0.136438,0.294,500000,4.5,0.8749,0.00929,94.17653390742734
goe431,0.070881,0.6,0.118075,0.2,500000,0.0,0.8945,0.0095,94.15789473684211
usa40,0.040612,0.4,0.133215,0.3,500000,5.0,1.0861,0.01154,94.11611785095322
l188root,0.01994,0.517,0.139852,0.413,500000,4.5,0.7584,0.00807,93.97769516728623
fx63100,0.041782,0.5,0.099323,0.308,500000,0.0,0.6831,0.00727,93.9614855570839
goe613,0.040243,0.4,0.103002,0.3,500000,3.0,0.8026,0.00855,93.87134502923976
hor07,0.044488,0.396,0.071785,0.245,500000,4.0,0.9025,0.00962,93.81496881496881
goe530,0.046754,0.301,0.129053,0.298,500000,5.0,1.1002,0.01173,93.79369138959932
e61,0.066672,0.51,0.056689,0.238,500000,5.5,1.419,0.01513,93.7871777924653
goe654,0.05041,0.4,0.145015,0.3,500000,5.5,1.1075,0.01181,93.77646062658764
boe103,0.033968,0.4,0.127208,0.3,500000,3.0,0.7773,0.00829,93.76357056694812
goe612,0.049265,0.495,0.150263,0.294,500000,4.5,0.9967,0.01063,93.7629350893697
mh102,0.03007,0.376,0.169985,0.277,500000,8.0,1.1747,0.01253,93.75099760574622
e329,0.035302,0.257,0.135467,0.333,500000,9.5,1.243,0.01326,93.74057315233787
fx74130wp2mod,0.038733,0.435,0.12913,0.435,500000,3.5,0.8256,0.00881,93.7116912599319
hobie,0.038895,0.45,0.08496,0.25,500000,5.5,1.0249,0.01094,93.68372943327239
goe621,0.049264,0.495,0.150263,0.294,500000,4.5,0.9973,0.01065,93.64319248826291
e395,0.052574,0.511,0.122918,0.295,500000,0.5,0.7788,0.00833,93.49339735894358
e344,0.044027,0.25,0.147399,0.299,500000,10.0,1.4291,0.01529,93.46631785480707
goe241,0.080257,0.501,0.189205,0.293,500000,3.5,1.4391,0.0154,93.44805194805195
fx74130wp2,0.039329,0.467,0.1299,0.435,500000,5.0,0.9968,0.01067,93.42080599812559
mh83,0.050961,0.32,0.133082,0.221,500000,8.0,1.3601,0.01456,93.41346153846155
e748,0.045763,0.549,0.197536,0.286,500000,8.0,1.4889,0.01594,93.40652446675031
e548,0.022324,0.261,0.174226,0.354,500000,9.0,1.2036,0.01289,93.37470907680373
usa45m,0.032651,0.3,0.116301,0.3,500000,7.5,1.1074,0.01186,93.37268128161888
s7012,0.020226,0.376,0.087521,0.277,500000,4.5,0.76,0.00814,93.36609336609337
goe434,0.048257,0.505,0.22872,0.283,500000,5.5,1.2665,0.01357,93.33087693441415
goe346,0.037121,0.399,0.057392,0.399,500000,4.0,0.8301,0.0089,93.26966292134831
nlf416,0.02466,0.323,0.159716,0.323,500000,7.5,1.2608,0.01352,93.25443786982247
goe318,0.041934,0.3,0.091307,0.299,500000,8.0,1.2268,0.01317,93.15110098709187
as6094,0.077723,0.442,0.041395,0.088,500000,0.0,0.8486,0.00911,93.1503841931943
dae31,0.067587,0.451,0.1106,0.292,500000,9.0,1.5415,0.01655,93.14199395770395
e231,0.02463,0.394,0.123401,0.394,500000,4.5,0.812,0.00872,93.11926605504587
sokolov,0.062095,0.5,0.070986,0.25,500000,1.5,0.8725,0.00937,93.11632870864462
marske7,0.02806,0.391,0.120518,0.428,500000,6.5,0.9264,0.00995,93.10552763819095
ah80129,0.040565,0.435,0.12865,0.402,500000,2.5,0.7884,0.00847,93.0814639905549
e71,0.046134,0.531,0.051637,0.257,500000,4.0,1.0777,0.01158,93.06563039723662
e555,0.026063,0.648,0.160374,0.319,500000,6.5,1.1155,0.01199,93.03586321934945
goe195,0.04952,0.5,0.086011,0.2,500000,7.0,1.3162,0.01415,93.01766784452298
ah21-7,0.022187,0.56,0.089785,0.352,500000,3.5,0.712,0.00766,92.9503916449086
mh64,0.014904,0.375,0.085938,0.269,500000,9.0,1.0029,0.01079,92.94717330861909
fx72150b,0.097255,0.467,0.15011,0.371,500000,0.0,1.1553,0.01243,92.94448913917941
goe100,0.035621,0.399,0.065735,0.2,500000,1.5,0.5659,0.00609,92.92282430213464
n2h15,0.045395,0.4,0.147202,0.4,500000,7.0,1.2859,0.01384,92.91184971098266
goe488,0.030354,0.399,0.068069,0.2,500000,1.5,0.5517,0.00594,92.87878787878788
fg1,0.03002,0.399,0.081713,0.301,500000,3.0,0.8049,0.00867,92.83737024221452
goe223,0.05577,0.502,0.189029,0.304,500000,5.5,1.3025,0.01403,92.8367783321454
rg15a213,0.024024,0.397,0.129985,0.304,500000,5.5,0.9269,0.00999,92.78278278278277
ah81131,0.027763,0.403,0.130521,0.403,500000,4.5,0.7932,0.00855,92.7719298245614
s9000,0.023706,0.422,0.090079,0.282,500000,4.5,0.8087,0.00872,92.74082568807339
defcnd1,0.045952,0.361,0.209193,0.286,500000,7.0,1.2139,0.01309,92.73491214667686
ag23,0.022012,0.454,0.088997,0.274,500000,4.5,0.789,0.00851,92.7144535840188
goe177,0.049524,0.4,0.077003,0.2,500000,3.5,0.874,0.00943,92.6829268292683
naca4418,0.036425,0.401,0.18026,0.299,500000,6.5,1.1351,0.01225,92.66122448979591
naca652415a05,0.028234,0.45,0.149991,0.401,500000,5.0,0.8456,0.00913,92.61774370208106
goe548,0.022882,0.5,0.119001,0.4,500000,3.0,0.7094,0.00766,92.61096605744126
b29tip,0.02228,0.3,0.090002,0.3,500000,5.0,0.744,0.00804,92.53731343283582
goe535,0.053827,0.501,0.160671,0.201,500000,7.5,1.3771,0.01489,92.48488918737408
cal1215j,0.022852,0.448,0.117256,0.299,500000,4.5,0.7944,0.00859,92.47962747380674
miley,0.052003,0.35,0.128637,0.332,500000,7.5,1.205,0.01303,92.47889485801996
geminism,0.021989,0.379,0.15379,0.342,500000,6.0,0.9774,0.01057,92.46925260170295
ls417,0.024127,0.674,0.169847,0.399,500000,3.5,0.9315,0.01008,92.41071428571428
goe645,0.045972,0.402,0.155171,0.202,500000,5.5,1.0788,0.01168,92.36301369863014
goe367,0.044952,0.396,0.163049,0.301,500000,5.0,1.0718,0.01161,92.31696813092162
e180,0.022669,0.382,0.085912,0.315,500000,4.5,0.6738,0.0073,92.30136986301369
s3014,0.025427,0.386,0.09461,0.294,500000,4.0,0.7073,0.00767,92.21642764015647
mb253515sm,0.024054,0.375,0.14958,0.35,500000,6.0,0.9679,0.0105,92.18095238095238
n6h10,0.044353,0.4,0.100167,0.4,500000,6.0,0.8941,0.0097,92.17525773195877
goe610bm,0.054265,0.4,0.076992,0.3,500000,6.0,1.2194,0.01324,92.09969788519638
ah79100b,0.063809,0.5,0.100376,0.309,500000,8.0,1.6197,0.01759,92.08072768618533
ag25,0.024146,0.454,0.075826,0.247,500000,4.0,0.7462,0.00811,92.00986436498151
daytonwright6,0.048477,0.397,0.136106,0.296,500000,4.0,1.0854,0.0118,91.98305084745762
e337,0.032492,0.236,0.131063,0.319,500000,10.0,1.3416,0.01459,91.95339273474981
ah82150f,0.036345,0.467,0.14997,0.435,500000,6.0,0.9284,0.0101,91.92079207920793
ag24,0.022298,0.455,0.084142,0.26,500000,4.5,0.788,0.00858,91.84149184149183
fx66196v,0.03955,0.467,0.195706,0.371,500000,8.0,1.382,0.01505,91.82724252491694
goe585,0.032714,0.4,0.082009,0.2,500000,2.0,0.6216,0.00677,91.81683899556869
ah93w257,0.020653,0.778,0.25679,0.31,500000,9.5,1.4824,0.01615,91.78947368421052
mh84,0.047556,0.324,0.137258,0.201,500000,6.0,1.1449,0.01248,91.73878205128206
goe492,0.033615,0.499,0.06204,0.3,500000,0.5,0.4842,0.00528,91.70454545454545
e852,0.02765,0.595,0.100838,0.372,500000,2.0,0.6456,0.00704,91.70454545454544
ag26,0.025625,0.442,0.068449,0.234,500000,3.5,0.6941,0.00757,91.69088507265522
e1210,0.051977,0.333,0.158514,0.211,500000,7.0,1.2758,0.01392,91.65229885057471
fx049915,0.055408,0.37,0.147185,0.37,500000,9.0,1.4636,0.01598,91.58948685857321
goe228,0.067631,0.494,0.179138,0.293,500000,4.0,1.2978,0.01417,91.5878616796048
e635,0.027457,0.222,0.11653,0.286,500000,9.5,1.2214,0.01334,91.5592203898051
s2055,0.016721,0.413,0.0799,0.348,500000,2.5,0.5499,0.00601,91.4975041597338
ah93w215,0.030872,0.402,0.212204,0.339,500000,8.5,1.162,0.0127,91.49606299212599
raf31,0.020728,0.5,0.1274,0.3,500000,4.0,0.7573,0.00828,91.46135265700484
mh20,0.020389,0.373,0.090064,0.322,500000,4.5,0.6693,0.00732,91.43442622950819
goe310,0.047174,0.399,0.081458,0.299,500000,4.0,0.8987,0.00983,91.42421159715158
n6409,0.058583,0.396,0.090299,0.293,500000,8.0,1.3903,0.01521,91.4069690992768
kc135c,0.014359,0.25,0.105918,0.4,500000,4.0,0.668,0.00731,91.38166894664843
sd8040,0.026374,0.395,0.100007,0.293,500000,5.0,0.8551,0.00936,91.3568376068376
naca662415,0.020882,0.5,0.149911,0.451,500000,4.5,0.8193,0.00897,91.33779264214047
goe298,0.044623,0.401,0.128338,0.201,500000,7.0,1.2369,0.01355,91.28413284132843
fx79k144,0.027652,0.403,0.143901,0.435,500000,5.5,0.8872,0.00972,91.27572016460906
sd7080,0.024513,0.399,0.091558,0.297,500000,4.5,0.793,0.00869,91.25431530494822
fx057816,0.049087,0.371,0.161864,0.371,500000,8.5,1.3512,0.01481,91.2356515867657
goe256,0.046686,0.396,0.160096,0.301,500000,2.5,0.8857,0.00971,91.2152420185376
goe421,0.079132,0.492,0.190234,0.292,500000,4.5,1.2712,0.01394,91.19081779053086
raf34,0.019473,0.3,0.126401,0.3,500000,6.0,0.9084,0.00998,91.02204408817636
fx75193,0.036567,0.691,0.192731,0.402,500000,6.0,1.134,0.01246,91.01123595505616
naca663418,0.020328,0.55,0.179976,0.451,500000,6.0,0.9363,0.01029,90.99125364431487
goe336,0.052947,0.3,0.089527,0.3,500000,6.5,1.1501,0.01264,90.9889240506329
raf28,0.019084,0.4,0.098201,0.3,500000,4.5,0.7514,0.00826,90.9685230024213
ag27,0.027109,0.44,0.061142,0.217,500000,3.5,0.6949,0.00764,90.95549738219894
goe289,0.060338,0.4,0.16802,0.3,500000,4.0,1.0191,0.01121,90.90990187332739
eh3012,0.029655,0.25,0.119759,0.3,500000,7.0,0.9972,0.01097,90.9024612579763
goe504,0.052731,0.402,0.180033,0.303,500000,4.5,1.0278,0.01131,90.87533156498674
goe440,0.096968,0.4,0.152532,0.3,500000,1.0,1.2668,0.01394,90.8751793400287
goe534,0.048007,0.496,0.141323,0.195,500000,7.0,1.2877,0.01417,90.87508821453775
rhodesg32,0.037882,0.396,0.119064,0.296,500000,7.0,1.2674,0.01395,90.85304659498208
fx78pk188,0.023692,0.5,0.18814,0.435,500000,7.5,1.0282,0.01132,90.8303886925795
sg6041,0.02024,0.385,0.099955,0.349,500000,3.5,0.6822,0.00752,90.71808510638299
raf26,0.021182,0.5,0.066218,0.3,500000,2.0,0.5361,0.00591,90.71065989847716
e331,0.025965,0.229,0.112786,0.313,500000,8.5,1.1473,0.01265,90.69565217391305
e343,0.03945,0.26,0.14494,0.309,500000,10.0,1.3747,0.01516,90.67941952506597
n24,0.051674,0.393,0.17045,0.293,500000,2.0,0.992,0.01094,90.6764168190128
fx69h083,0.024112,0.333,0.084001,0.333,500000,4.5,0.709,0.00783,90.54916985951468
e544,0.018498,0.305,0.175125,0.4,500000,7.0,1.0177,0.01124,90.54270462633453
df101,0.023283,0.435,0.110021,0.291,500000,4.0,0.7332,0.0081,90.51851851851852
goe450,0.05055,0.499,0.089052,0.3,500000,7.0,1.2841,0.01419,90.49330514446794
e682,0.029935,0.403,0.153002,0.403,500000,6.5,0.9531,0.01054,90.426944971537
goe655,0.041939,0.4,0.139023,0.3,500000,7.5,1.2108,0.01339,90.42569081404034
ag35,0.023786,0.368,0.087258,0.276,500000,3.5,0.8084,0.00894,90.42505592841164
e664,0.027339,0.407,0.166228,0.446,500000,6.5,1.0326,0.01142,90.42031523642731
ah79k143,0.028628,0.402,0.14274,0.402,500000,6.0,0.8643,0.00956,90.40794979079497
e545,0.018139,0.306,0.174545,0.393,500000,6.5,1.0055,0.01113,90.34141958670261
goe600,0.018404,0.503,0.131079,0.304,500000,4.0,0.698,0.00773,90.29754204398448
nacacyh,0.027664,0.398,0.117018,0.298,500000,6.5,1.0577,0.01172,90.24744027303755
goe11k,0.027134,0.6,0.074501,0.5,500000,3.0,0.7249,0.00805,90.04968944099379
naca644221,0.009755,0.55,0.209673,0.352,500000,8.0,1.062,0.0118,90.0
hq2012,0.019624,0.5,0.119731,0.35,500000,4.5,0.7485,0.00832,89.96394230769232
fg3,0.041569,0.3,0.101401,0.3,500000,7.0,1.2016,0.01336,89.94011976047904
hq3518,0.033659,0.5,0.180007,0.35,500000,4.5,0.9319,0.01037,89.86499517839921
rhodesg30,0.030644,0.398,0.097436,0.297,500000,4.5,0.965,0.01074,89.8510242085661
goe113,0.029889,0.4,0.066499,0.3,500000,3.5,0.7016,0.00781,89.83354673495518
goe311,0.059549,0.399,0.084461,0.2,500000,7.5,1.2966,0.01445,89.73010380622837
goe379,0.051648,0.4,0.064508,0.3,500000,6.0,1.1017,0.01228,89.71498371335505
s2060,0.01833,0.456,0.079988,0.302,500000,2.5,0.5346,0.00596,89.6979865771812
hor20,0.034162,0.512,0.203887,0.242,500000,9.0,1.3867,0.01546,89.69598965071152
e547,0.020732,0.298,0.174057,0.387,500000,8.0,1.0897,0.01216,89.61348684210525
tsagi12,0.019338,0.3,0.119001,0.3,500000,6.0,0.9471,0.01058,89.5179584120983
nacam6,0.021137,0.3,0.120104,0.3,500000,6.0,0.9599,0.01073,89.45945945945945
sp4721bs,0.044383,0.684,0.214229,0.356,500000,6.5,1.4006,0.01566,89.43805874840358
usa45,0.039742,0.298,0.145377,0.298,500000,9.0,1.295,0.01448,89.43370165745856
marske1,0.026775,0.25,0.139998,0.25,500000,9.5,1.21,0.01353,89.43089430894308
jn153,0.083501,0.38,0.175702,0.282,500000,10.0,1.9384,0.02168,89.40959409594095
goe777,0.049655,0.303,0.220031,0.303,500000,5.0,1.129,0.01263,89.39034045922406
goe622,0.023782,0.4,0.079999,0.3,500000,3.5,0.6565,0.00735,89.31972789115646
fauvel,0.025633,0.25,0.139866,0.25,500000,9.0,1.1468,0.01284,89.31464174454828
goe566,0.024746,0.4,0.086502,0.3,500000,2.5,0.5995,0.00672,89.21130952380952
ls421,0.023309,0.674,0.208971,0.399,500000,4.5,1.032,0.01157,89.1961970613656
raf6prop_sm,0.04832,0.354,0.120006,0.354,500000,1.5,0.7733,0.00867,89.19261822376008
goe29b,0.06425,0.3,0.094266,0.198,500000,5.5,1.2227,0.01371,89.18307804522246
eh2012,0.019883,0.259,0.1199,0.287,500000,7.5,0.9842,0.01104,89.14855072463769
goe363,0.055291,0.398,0.110751,0.2,500000,7.0,1.3214,0.01483,89.10316925151719
goe393,0.041219,0.3,0.06078,0.2,500000,7.0,1.0834,0.01216,89.0953947368421
goe610b,0.051877,0.399,0.077997,0.399,500000,3.5,0.8709,0.00978,89.04907975460122
defcnd2,0.038488,0.286,0.147333,0.286,500000,7.0,1.1111,0.01248,89.03044871794872
s2062,0.017555,0.458,0.079856,0.301,500000,3.0,0.5706,0.00641,89.01716068642746
e224,0.017665,0.492,0.101742,0.3,500000,4.0,0.6853,0.0077,89.0
b737d,0.015381,0.2,0.107999,0.4,500000,4.0,0.6288,0.00707,88.93917963224895
goe285,0.035083,0.4,0.117303,0.3,500000,8.5,1.2642,0.01422,88.90295358649789
ds19,0.02,0.423,0.085,0.279,500000,4.5,0.7583,0.00853,88.89800703399766
rg15,0.017628,0.397,0.089237,0.302,500000,4.0,0.6959,0.00783,88.87611749680714
c141f,0.022765,0.451,0.099967,0.402,500000,2.0,0.5929,0.00668,88.75748502994011
kc135b,0.012921,0.2,0.129799,0.4,500000,5.0,0.7346,0.00828,88.71980676328504
ag36,0.022435,0.368,0.081783,0.276,500000,3.5,0.7833,0.00883,88.70894677236694
goe420,0.043413,0.5,0.187492,0.3,500000,5.5,1.0065,0.01135,88.67841409691628
goe147,0.036278,0.3,0.075541,0.15,500000,6.0,1.0096,0.01139,88.63915715539947
naca747a315,0.022897,0.351,0.14995,0.399,500000,7.5,0.9324,0.01053,88.54700854700856
mue139,0.047242,0.309,0.138951,0.222,500000,8.0,1.28,0.01446,88.52005532503458
e328,0.030472,0.242,0.133474,0.326,500000,10.0,1.2063,0.01363,88.503301540719
du-80-141,0.031643,0.683,0.140493,0.325,500000,6.0,1.1113,0.01256,88.47929936305732
naca643218,0.010076,0.55,0.179639,0.351,500000,6.5,0.9095,0.01028,88.4727626459144
fx05191,0.025822,0.565,0.190818,0.371,500000,6.5,1.08,0.01221,88.45208845208846
sd5060,0.022977,0.435,0.094592,0.249,500000,4.0,0.6938,0.00785,88.38216560509555
goe57,0.050783,0.399,0.062869,0.2,500000,3.0,0.8669,0.00981,88.36901121304791
e1211,0.043541,0.377,0.180317,0.208,500000,7.5,1.2811,0.0145,88.35172413793103
goe626,0.049851,0.501,0.166676,0.204,500000,7.0,1.2722,0.0144,88.34722222222223
sp4721la,0.044511,0.676,0.213916,0.357,500000,7.0,1.4288,0.01618,88.30655129789865
hq1510,0.014748,0.5,0.099631,0.35,500000,3.5,0.6055,0.00686,88.26530612244899
mh42,0.018952,0.363,0.089405,0.289,500000,9.5,1.0609,0.01202,88.26123128119801
kc135a,0.012246,0.201,0.15493,0.351,500000,6.0,0.8331,0.00944,88.25211864406779
c141e,0.017406,0.5,0.105114,0.402,500000,2.5,0.6132,0.00695,88.23021582733813
a18,0.038406,0.451,0.073519,0.299,500000,4.0,1.0162,0.01152,88.21180555555554
e471,0.047,0.533,0.062597,0.298,500000,5.0,1.1475,0.01304,87.99846625766871
clarym15,0.034867,0.401,0.150007,0.296,500000,3.0,0.7949,0.00904,87.93141592920355
goe386,0.052164,0.389,0.202793,0.289,500000,4.0,1.0117,0.01151,87.89748045178106
usa29,0.055325,0.4,0.132087,0.297,500000,8.0,1.1119,0.01266,87.82780410742497
bw3,0.056506,0.454,0.050217,0.074,500000,3.0,0.8971,0.01022,87.7788649706458
e502,0.01535,0.34,0.156727,0.433,500000,6.5,0.8325,0.00949,87.72391991570073
s5020,0.025966,0.278,0.084043,0.278,500000,6.5,0.8629,0.00984,87.6930894308943
rg15a111,0.017486,0.397,0.109975,0.304,500000,5.0,0.8004,0.00913,87.66703176341731
hq159,0.014761,0.5,0.08967,0.35,500000,3.0,0.5505,0.00628,87.6592356687898
e63,0.053957,0.521,0.042671,0.228,500000,0.0,0.7109,0.00811,87.65721331689274
goe617,0.02071,0.4,0.138506,0.3,500000,5.5,0.9707,0.01108,87.60830324909747
m6,0.021896,0.3,0.120101,0.3,500000,6.5,0.9242,0.01056,87.51893939393939
fx66h80,0.024611,0.25,0.08002,0.279,500000,6.0,0.7735,0.00884,87.49999999999999
e857,0.046651,0.451,0.203793,0.294,500000,8.5,1.3693,0.01565,87.49520766773162
goe702,0.049212,0.393,0.167595,0.203,500000,7.0,1.2021,0.01374,87.4890829694323
sd7084,0.022962,0.389,0.096292,0.295,500000,5.5,0.8537,0.00976,87.46926229508198
eh2010,0.019922,0.259,0.100778,0.287,500000,7.0,0.9035,0.01033,87.46369796708615
n2414,0.018767,0.448,0.140092,0.299,500000,5.5,0.8763,0.01002,87.45508982035928
goe332,0.0621,0.4,0.117892,0.3,500000,1.5,0.8887,0.01017,87.38446411012782
naca634221,0.009928,0.55,0.210032,0.348,500000,8.0,1.0693,0.01224,87.36111111111111
goe383,0.045041,0.385,0.20238,0.306,500000,5.0,1.0699,0.01225,87.33877551020409
e336,0.027995,0.229,0.128057,0.302,500000,9.5,1.2411,0.01422,87.27848101265823
goe173,0.057733,0.399,0.077658,0.2,500000,2.0,0.8549,0.0098,87.23469387755102
du-80-176-v1,0.029997,0.365,0.175882,0.395,500000,7.5,1.2136,0.01392,87.183908045977
e546,0.017656,0.262,0.162761,0.39,500000,7.5,1.0322,0.01185,87.10548523206752
naca2412,0.019207,0.4,0.120004,0.3,500000,5.0,0.8071,0.00927,87.06580366774541
mh43,0.017794,0.382,0.084984,0.29,500000,4.5,0.6594,0.00758,86.99208443271768
goe244,0.096342,0.5,0.177505,0.202,500000,0.0,1.2196,0.01402,86.99001426533523
e342,0.034856,0.236,0.14259,0.318,500000,10.0,1.3255,0.01524,86.97506561679789
s6061,0.017823,0.388,0.09012,0.311,500000,4.0,0.6365,0.00732,86.9535519125683
m12,0.019236,0.3,0.119301,0.3,500000,5.5,0.8345,0.0096,86.92708333333334
rg12a189,0.017169,0.344,0.089881,0.344,500000,4.0,0.6884,0.00792,86.91919191919192
ah21-9,0.01734,0.559,0.070011,0.352,500000,1.5,0.4737,0.00545,86.91743119266056
goe359,0.057508,0.4,0.078003,0.3,500000,2.5,0.8765,0.01009,86.86818632309216
goe604,0.049863,0.303,0.178531,0.292,500000,6.5,1.177,0.01356,86.79941002949853
rg12a,0.017169,0.344,0.089881,0.344,500000,4.0,0.6883,0.00793,86.796973518285
goe770,0.033813,0.302,0.209907,0.302,500000,7.5,1.1957,0.01378,86.77068214804063
n2415,0.018575,0.448,0.150101,0.299,500000,6.0,0.9305,0.01073,86.71947809878844
ys915,0.01757,0.67,0.090952,0.357,500000,2.5,0.5834,0.00673,86.68647845468054
goe738,0.020442,0.3,0.154402,0.3,500000,6.0,0.8919,0.0103,86.59223300970874
mh106,0.010066,0.266,0.130668,0.274,500000,7.0,0.8781,0.01015,86.51231527093597
mh82,0.040202,0.246,0.133082,0.229,500000,9.5,1.3199,0.01526,86.4941022280472
rc12n1,0.013728,0.3,0.120215,0.376,500000,5.0,0.7013,0.00811,86.47348951911222
s8036,0.018926,0.342,0.160057,0.369,500000,5.5,0.8171,0.00945,86.46560846560847
ls413mod,0.021179,0.424,0.130208,0.349,500000,3.0,0.8335,0.00964,86.46265560165976
goe628,0.052859,0.402,0.167985,0.203,500000,6.0,1.1561,0.01338,86.4050822122571
n9,0.0262,0.402,0.084618,0.298,500000,1.5,0.621,0.00719,86.36995827538247
n6h15,0.042857,0.399,0.155786,0.401,500000,7.5,1.0969,0.01271,86.30212431156569
ds21,0.017999,0.411,0.086,0.286,500000,4.0,0.6773,0.00785,86.28025477707007
goe456,0.051511,0.4,0.072044,0.299,500000,4.5,1.0017,0.01161,86.27906976744185
naca2415,0.018777,0.4,0.150008,0.3,500000,5.5,0.8894,0.01031,86.26576139670223
goe676,0.019619,0.3,0.119001,0.3,500000,6.0,0.8764,0.01016,86.25984251968502
drgnfly,0.065599,0.409,0.193408,0.376,500000,8.0,1.4716,0.01707,86.20972466315173
naca2410,0.019496,0.4,0.100064,0.299,500000,4.5,0.7413,0.0086,86.19767441860465
goe677,0.022213,0.3,0.119502,0.3,500000,6.0,0.8868,0.01029,86.1807580174927
usa46,0.021582,0.4,0.065406,0.2,500000,3.0,0.6038,0.00701,86.13409415121255
oaf102,0.036259,0.531,0.101709,0.287,500000,2.5,0.7683,0.00892,86.13228699551568
s5010,0.0221,0.276,0.098277,0.276,500000,6.0,0.7972,0.00926,86.09071274298057
