Airfoil_Name,Camber,Camber_Location,Thickness,Thickness_Location,Reynolds_Number,Cl,Cd,peak_LD_2d,aoa_2d,peak_LD_3d,aoa_3d
naca0008,0.0,0.95,0.08002,0.3,500000.0,0.2705,0.009140095758769354,48.14463111760409,6.0,29.594875933380905,2.0
cast102,0.015413,0.695,0.121813,0.454,500000.0,0.5037,0.017021126563196418,83.88203017832649,3.0,29.592635841690704,2.0
rc10b3,0.016608,0.303,0.099731,0.377,500000.0,0.4615,0.01559580655960796,74.2316258351893,4.0,29.59128777573149,2.0
goe285,0.035083,0.4,0.117303,0.3,500000.0,0.5097,0.017228826731661352,88.36817262306137,9.0,29.58413871928529,1.0
l188root,0.01994,0.517,0.139852,0.413,500000.0,0.489,0.016534656269900493,90.55005500550055,5.0,29.57424648071882,2.0
rae5212,0.018277,0.691,0.11946,0.355,500000.0,0.4029,0.013638910318999494,65.73834196891191,2.0,29.540483116070185,1.0
n2414,0.018767,0.448,0.140092,0.299,500000.0,0.3416,0.011569853984979152,87.15370018975331,6.0,29.5250052804029,1.0
fx69h098,0.016904,0.225,0.098899,0.282,500000.0,0.3443,0.011669205470569783,81.68256721595836,7.0,29.50500793463092,1.0
goe142,0.038461,0.349,0.061631,0.249,500000.0,0.6157,0.020876114998319144,98.96624472573839,5.0,29.493035464193103,2.0
s8025,0.004868,0.169,0.079823,0.228,500000.0,0.3768,0.012776832637055872,65.44769085768144,6.0,29.490877019644905,3.0
clarym15,0.034867,0.401,0.150007,0.296,500000.0,0.3921,0.013307379885731963,87.93141592920355,3.0,29.46485359002982,0.0
e471,0.047,0.533,0.062597,0.298,500000.0,0.6763,0.022958131021935273,153.92307692307693,3.0,29.457972835586283,0.0
ys930,0.0303,0.592,0.090909,0.35,500000.0,0.5486,0.018640490262735357,116.07361963190185,3.0,29.43055639994186,1.0
vr12,0.022402,0.2,0.105649,0.35,500000.0,0.3644,0.012382650523323064,72.5130890052356,7.0,29.428271379672918,1.0
naca661212,0.010664,0.5,0.120002,0.45,500000.0,0.4979,0.016923579356654093,65.17015706806282,3.0,29.420490163875016,3.0
s8038,0.009247,0.295,0.130064,0.329,500000.0,0.4276,0.014537098801793408,71.33275261324042,6.0,29.41439731752033,3.0
s4233,0.032308,0.44,0.136565,0.338,500000.0,0.4758,0.016177739682593485,110.77170418006432,6.0,29.41078354177866,1.0
hq3013,0.029533,0.5,0.129871,0.35,500000.0,0.4168,0.014185588993175666,105.43016759776536,5.0,29.381931212056976,0.0
mh122,0.035083,0.624,0.093227,0.336,500000.0,0.5429,0.018477504277748684,131.0429447852761,3.0,29.38167361994774,0.0
goe318,0.041934,0.3,0.091307,0.299,500000.0,0.5589,0.01902767149204948,93.15110098709187,8.0,29.373010787658945,2.0
avistar,0.022845,0.379,0.145217,0.342,500000.0,0.4537,0.015448480180653116,80.45405405405405,4.0,29.368584785977237,2.0
clarkz,0.03941,0.4,0.117503,0.3,500000.0,0.5937,0.020219737647764448,100.32686414708886,5.0,29.362398777990137,1.0
fx84w140,0.042044,0.402,0.14082,0.371,500000.0,0.4514,0.015380523093668955,117.26040658276864,7.0,29.348806750650024,0.0
e374,0.02264,0.389,0.109226,0.362,500000.0,0.5035,0.01716358299337608,102.72392638036811,5.0,29.33536664193689,2.0
e853,0.031016,0.561,0.116092,0.371,500000.0,0.4719,0.016089329930989733,120.07255139056832,5.0,29.329997086520752,0.0
fx74080,0.043088,0.467,0.08151,0.435,500000.0,0.5871,0.020017893168964636,121.31034482758619,3.0,29.328760776395228,0.0
fx601001,0.03518,0.597,0.101206,0.308,500000.0,0.5083,0.017335455525803803,103.33696837513632,4.0,29.321410057174216,0.0
lwk79100,-0.0,0.067,0.09994,0.279,500000.0,0.3312,0.011297824282530409,59.33609958506224,5.0,29.315378936467237,3.0
rae100,0.0,0.013,0.099956,0.26,500000.0,0.3765,0.012848369713387792,60.16161616161616,5.0,29.303328624463003,3.0
mrc12,0.029101,0.451,0.139374,0.386,500000.0,0.463,0.015807737881333297,105.54899645808737,5.0,29.28945327128289,1.0
hq3513,0.034424,0.5,0.130003,0.35,500000.0,0.4812,0.016431264603748847,105.07531865585167,4.0,29.28563391829334,0.0
n64008a,-0.0,0.012,0.07996,0.4,500000.0,0.2298,0.007847567200234008,39.74738675958188,4.0,29.282960455967494,2.0
fx79l120,-0.0,0.999,0.12068,0.339,500000.0,0.4224,0.014441577660977836,58.43252305113161,6.0,29.2488819376954,4.0
s9032,0.0,0.01,0.09,0.25,500000.0,0.3892,0.013312530827988592,59.76991150442478,6.0,29.23561304975432,3.0
oa213,0.033122,0.25,0.125675,0.325,500000.0,0.4112,0.014071949077851314,74.55497382198953,7.0,29.221254122302955,2.0
goe398,0.044519,0.401,0.138532,0.299,500000.0,0.4809,0.016460455923460703,96.08695652173913,5.0,29.21547265981767,0.0
p51htip,0.012855,0.475,0.119986,0.45,500000.0,0.4698,0.01608527345079909,67.04242424242425,4.0,29.20683950055329,3.0
prandtl-d-wingtip,-0.000672,0.961,0.09632,0.269,500000.0,0.3946,0.013521031176161605,62.510288065843625,5.0,29.184164643870034,3.0
tempest2,0.009007,0.408,0.11999,0.373,500000.0,0.3531,0.012099029702181107,69.65714285714286,4.0,29.18415845663609,2.0
e908,0.027614,0.663,0.090074,0.443,500000.0,0.6159,0.02110533924433853,89.26086956521739,2.0,29.18218905982353,2.0
fx66h80,0.024611,0.25,0.08002,0.279,500000.0,0.4646,0.0159333170343543,87.49999999999999,6.0,29.159025644080394,3.0
n64012,0.0,0.012,0.11962,0.4,500000.0,0.3384,0.011608366654116102,56.14123581336696,4.0,29.151387967230505,3.0
mh201,0.026002,0.459,0.130801,0.363,500000.0,0.4602,0.015790935725640397,95.59562841530055,4.0,29.14330144810571,0.0
mb253515sm,0.024054,0.375,0.14958,0.35,500000.0,0.4261,0.014639144481234271,92.18095238095238,6.0,29.106892178447453,2.0
ht34,1e-06,0.12,0.069735,0.25,500000.0,0.2418,0.008309494177632985,50.35454545454545,5.0,29.099244169502303,2.0
geminism,0.021989,0.379,0.15379,0.342,500000.0,0.4258,0.014639573839162274,92.46925260170295,6.0,29.085546114801776,2.0
prandtl-d-centerline,0.035199,0.373,0.120229,0.311,500000.0,0.4528,0.015567928048812758,101.1569301260023,6.0,29.085437611238923,2.0
e214,0.040285,0.525,0.111072,0.331,500000.0,0.6054,0.020815116353519618,120.65217391304348,5.0,29.08463203942808,0.0
naca2415,0.018777,0.4,0.150008,0.3,500000.0,0.4479,0.015402652942815096,86.03336422613532,6.0,29.07940610379933,2.0
goe682,0.042366,0.4,0.106508,0.3,500000.0,0.6193,0.021302609792904215,106.45502645502646,5.0,29.07155536437068,1.0
clarkyh,0.024035,0.303,0.119047,0.303,500000.0,0.4253,0.014633637748331037,80.21158129175947,3.0,29.063176724359284,1.0
goe06k,0.030739,0.5,0.075,0.5,500000.0,0.6051,0.020821517031735185,118.62017804154301,3.0,29.061283050496982,1.0
goe596,0.039058,0.4,0.097506,0.3,500000.0,0.5071,0.01744982561637825,106.34146341463415,5.0,29.06046233058286,1.0
raf48,0.027735,0.4,0.149611,0.3,500000.0,0.3553,0.012227392007054014,97.34929078014186,7.0,29.057709100601873,1.0
fx60126,0.035058,0.565,0.125938,0.279,500000.0,0.5106,0.017573214310389114,103.01615798922799,6.0,29.05558374133856,0.0
goe601,0.024082,0.505,0.160682,0.306,500000.0,0.4885,0.016816353451444926,79.87791342952275,4.0,29.04910398145956,2.0
fx68h120,0.023102,0.339,0.11807,0.25,500000.0,0.341,0.01174451669121616,74.68392993145468,7.0,29.034826120604627,1.0
naca001034,0.0,0.025,0.1,0.4,500000.0,0.3604,0.012414080638379059,47.735099337748345,3.0,29.03154977790272,3.0
e186,0.012806,0.29,0.102746,0.31,500000.0,0.4133,0.014236788801666952,76.14914425427874,5.0,29.030422924557797,3.0
n2415,0.018575,0.448,0.150101,0.299,500000.0,0.448,0.015436007929015474,86.71947809878844,6.0,29.0230480614021,2.0
e197,0.027882,0.444,0.134874,0.342,500000.0,0.5203,0.01792768641840895,109.14539400665926,6.0,29.022149755237386,2.0
du84132v,0.029607,0.453,0.136305,0.339,500000.0,0.4664,0.01607607276462098,81.74188440221694,6.0,29.012060770614216,0.0
naca001234,-0.0,0.012,0.12,0.4,500000.0,0.3353,0.011560157166116306,49.77349943374859,4.0,29.004795971354923,3.0
s9026,-0.0,0.626,0.095,0.273,500000.0,0.3731,0.012872927677114444,60.70409982174688,6.0,28.983305846058553,3.0
supermarine371i,0.009198,0.5,0.13,0.4,500000.0,0.5436,0.01877598552291775,72.6388888888889,5.0,28.951875753019095,4.0
sc20710,0.020999,0.81,0.099816,0.379,500000.0,0.5198,0.01795821147060779,66.30102040816327,0.0,28.944975998904837,0.0
e220,0.024846,0.377,0.114691,0.369,500000.0,0.5102,0.01762792345242128,104.28082191780821,6.0,28.942717012418246,2.0
hobie,0.038895,0.45,0.08496,0.25,500000.0,0.4599,0.015890598892948242,103.72941176470587,4.0,28.941640469201538,0.0
nacacyh,0.027664,0.398,0.117018,0.298,500000.0,0.3529,0.012193742013248264,89.92653061224489,7.0,28.94107482482252,0.0
m15,0.037701,0.3,0.120003,0.3,500000.0,0.449,0.015529598984063338,101.00755667506297,8.0,28.912530224429442,1.0
npl9660,0.010324,0.198,0.113012,0.342,500000.0,0.3806,0.013164613113482142,69.61007311129164,7.0,28.91083822358744,3.0
sc1095,0.007963,0.269,0.094954,0.269,500000.0,0.3317,0.01148023649568048,69.10105757931844,10.0,28.893133005126195,2.0
e360,0.015417,0.272,0.12236,0.369,500000.0,0.4109,0.014222713222883137,69.25925925925925,5.0,28.89040885243308,3.0
e393,0.040038,0.477,0.115309,0.323,500000.0,0.5389,0.0186554583319258,124.36058700209642,6.0,28.886987948066647,0.0
goe493,0.032724,0.503,0.150045,0.304,500000.0,0.4182,0.014479365964581412,105.48740416210296,5.0,28.882480146090423,0.0
goe495,0.049222,0.5,0.06901,0.3,500000.0,0.6208,0.021502269102878897,87.80763790664781,0.0,28.87137152966253,0.0
e904,0.013394,0.503,0.089989,0.449,500000.0,0.4779,0.016552739857976107,66.68275030156815,3.0,28.87135326842698,2.0
goe676,0.019619,0.3,0.119001,0.3,500000.0,0.4129,0.014304412913292125,86.25984251968502,6.0,28.865218202441564,2.0
hq3514,0.033758,0.5,0.140005,0.35,500000.0,0.4852,0.016816024450340854,100.2980132450331,4.0,28.853430930291328,0.0
naca4415,0.039618,0.403,0.149946,0.309,500000.0,0.5284,0.018315789215925617,96.17956064947468,5.0,28.84942569335506,1.0
s9027,0.0,0.038,0.08,0.229,500000.0,0.3736,0.012956908970762293,57.62726488352028,6.0,28.834037565830023,3.0
as6092,0.054403,0.469,0.050633,0.123,500000.0,0.5866,0.02034591667994029,104.30875576036865,3.0,28.831337964651564,0.0
hq3014,0.029372,0.5,0.139862,0.35,500000.0,0.4136,0.014346078582074671,99.22587486744433,5.0,28.83017806111772,0.0
m12,0.019236,0.3,0.119301,0.3,500000.0,0.4515,0.015663904293624666,86.78853754940711,6.0,28.824231273154812,2.0
fx84w150,0.042029,0.403,0.149895,0.37,500000.0,0.4609,0.01599508121567742,115.54079696394686,7.0,28.81510845648307,0.0
e361,0.016483,0.28,0.12108,0.371,500000.0,0.4161,0.014443755556358993,73.29752953813104,5.0,28.808297009485756,3.0
fx66h60,0.01673,0.17,0.06017,0.222,500000.0,0.4087,0.01419518958500364,121.08019639934534,7.0,28.79144357689783,3.0
goe114,0.034964,0.497,0.095641,0.297,500000.0,0.4998,0.017364567329541926,62.39700374531836,1.0,28.782749982471614,1.0
s8037,0.026525,0.34,0.160061,0.34,500000.0,0.4442,0.01543904497540111,98.03773584905659,6.0,28.771209664052396,2.0
isa571,0.034821,0.301,0.073706,0.299,500000.0,0.5901,0.020510145309440713,95.4409005628518,5.0,28.771127220068013,1.0
goe456,0.051511,0.4,0.072044,0.299,500000.0,0.577,0.020057599070268616,120.12080536912752,3.0,28.76715193969986,0.0
goe458,0.051511,0.4,0.072044,0.299,500000.0,0.5772,0.020066243617812934,120.13422818791946,3.0,28.764726024138163,0.0
rc410,0.020979,0.303,0.099802,0.379,500000.0,0.3973,0.013831100342861152,69.46969696969697,8.0,28.72511876504925,2.0
oaf095,0.039056,0.531,0.094792,0.232,500000.0,0.5316,0.018512813584623894,115.01170960187352,4.0,28.71524620339334,0.0
npl9615,0.010324,0.198,0.113012,0.342,500000.0,0.4631,0.016131205961163825,70.9466984884646,7.0,28.708330989940976,3.0
ls413mod,0.021179,0.424,0.130208,0.349,500000.0,0.4934,0.017196528455973744,86.46265560165976,3.0,28.691837498666906,0.0
usa41,0.044119,0.4,0.066,0.3,500000.0,0.4893,0.017055646948547092,104.04873477038426,6.0,28.68844562015759,0.0
sd7062,0.039706,0.388,0.139994,0.272,500000.0,0.4551,0.015866126302345983,98.58802502234137,6.0,28.683749979521366,0.0
naca632a015,0.016262,0.146,0.149869,0.37,500000.0,0.4307,0.015026738409259974,75.98824393828068,8.0,28.662241151053006,3.0
s9033,0.0,0.029,0.07498,0.228,500000.0,0.3576,0.012488794733063305,56.3327674023769,6.0,28.63366783131412,3.0
n64015a,-0.0,0.05,0.14974,0.4,500000.0,0.444,0.015512392673262088,64.13833528722158,5.0,28.62227699826732,4.0
sd8020,5e-06,0.421,0.10102,0.275,500000.0,0.3829,0.013380374063556619,62.90322580645162,6.0,28.61653928217773,3.0
goe478,0.042134,0.396,0.133537,0.301,500000.0,0.5631,0.01968414249294978,100.54377880184332,6.0,28.606783363902398,1.0
goe559,0.034195,0.3,0.111501,0.3,500000.0,0.5181,0.018112136704433755,64.28039702233251,1.0,28.6051286192629,1.0
fx77080,-0.0,0.01,0.08048,0.279,500000.0,0.3084,0.010781721356291364,57.99618320610687,5.0,28.60396682576498,2.0
n0009sm,-0.0,0.01,0.09018,0.309,500000.0,0.2898,0.010135052966312343,55.6433007985803,5.0,28.59383181945464,2.0
e485,0.011407,0.239,0.125252,0.328,500000.0,0.398,0.013921948142477316,73.32832456799399,8.0,28.587953059935664,3.0
mh200,0.021107,0.498,0.129606,0.395,500000.0,0.4472,0.015649189010416724,96.1564245810056,5.0,28.576560721601986,1.0
eh2010,0.019922,0.259,0.100778,0.287,500000.0,0.4954,0.017340586059611043,87.46369796708615,7.0,28.568815280924365,3.0
n63015a,-0.0,0.025,0.14992,0.35,500000.0,0.444,0.01554239267326209,64.46533490011751,5.0,28.567030143552007,4.0
naca0010,0.0,0.025,0.10004,0.3,500000.0,0.3838,0.013436214460117018,54.69565217391304,4.0,28.564593185025526,3.0
sc20410,0.011115,0.85,0.0997,0.38,500000.0,0.3471,0.012151702232318127,53.041695146958304,5.0,28.5638993915493,1.0
e209,0.019896,0.432,0.136924,0.338,500000.0,0.4567,0.015990758764317253,99.67519685039369,7.0,28.56024574763194,2.0
goe396,0.057253,0.4,0.047006,0.2,500000.0,0.5566,0.01950159246152155,229.6949891067538,6.0,28.541258930429574,0.0
raf30,-0.0,0.05,0.1264,0.3,500000.0,0.3097,0.010851812126037865,59.02077151335312,12.0,28.53901232374868,3.0
n10,0.035201,0.403,0.11225,0.297,500000.0,0.6113,0.021423939537903957,94.39288476411446,6.0,28.533500989323993,0.0
s2027,0.027402,0.383,0.14503,0.294,500000.0,0.4137,0.014499176673472787,99.32407407407406,7.0,28.532654599408517,1.0
ms313,0.017525,0.675,0.131386,0.376,500000.0,0.5053,0.017711582972638192,74.05502392344498,2.0,28.529352841054052,1.0
fx79w151a,0.037734,0.371,0.15164,0.339,500000.0,0.4706,0.01650344649710189,103.43137254901961,7.0,28.51525589413341,1.0
npl9627,0.00913,0.402,0.121605,0.308,500000.0,0.4566,0.016017338618210766,65.52206673842842,4.0,28.50660842500219,3.0
e168,0.0,0.011,0.12442,0.267,500000.0,0.4617,0.016202720999300306,72.4887285843102,7.0,28.495213860680433,4.0
goe309,0.045928,0.3,0.084301,0.3,500000.0,0.5956,0.020904358271354204,97.99575821845177,5.0,28.491666296026246,2.0
fx83w108,0.042155,0.533,0.108684,0.309,500000.0,0.5513,0.019351701370770254,128.69736842105263,4.0,28.4884511928605,0.0
pmc19sm,0.02129,0.175,0.09194,0.342,500000.0,0.3901,0.013748795887385383,78.34736842105264,6.0,28.373393800828733,3.0
goe655,0.041939,0.4,0.139023,0.3,500000.0,0.4517,0.015920668940429396,90.41244573082489,8.0,28.371923421693687,0.0
rc1264c,0.008625,0.35,0.120002,0.4,500000.0,0.4634,0.016341614694442032,58.836545324768025,6.0,28.35705091967488,3.0
n8h12,0.03286,0.301,0.119818,0.301,500000.0,0.4835,0.017054355092991608,102.42843951985226,8.0,28.350529666096353,2.0
sc20612,0.019007,0.82,0.120011,0.379,500000.0,0.4485,0.015832794094483932,63.140589569160994,1.0,28.327280537062958,0.0
goe143,0.037006,0.3,0.07448,0.2,500000.0,0.6182,0.02183163340083743,95.42253521126761,5.0,28.31670854166536,2.0
goe362,0.051362,0.4,0.06602,0.2,500000.0,0.5595,0.019762800746875926,69.58955223880596,0.0,28.310764611055692,0.0
n11,0.042642,0.402,0.109473,0.297,500000.0,0.6501,0.02296674239775933,100.50647820965843,2.0,28.306147591197988,0.0
e203,0.026553,0.493,0.13649,0.334,500000.0,0.463,0.0163577378813333,109.08695652173914,6.0,28.304647217043037,1.0
hq3015,0.029364,0.5,0.149832,0.35,500000.0,0.4121,0.014559697086835504,96.72182006204757,5.0,28.304160281782924,0.0
s8036,0.018926,0.342,0.160057,0.369,500000.0,0.4875,0.017229803986866646,83.28936521022258,7.0,28.293995704860894,3.0
eh2510,0.024667,0.25,0.099939,0.3,500000.0,0.3999,0.014138720021365958,69.92473118279571,4.0,28.2840313264344,2.0
mh25,0.014688,0.396,0.099834,0.396,500000.0,0.5297,0.018747300368601186,78.17739975698663,3.0,28.25473479302466,2.0
goe584,0.047402,0.4,0.127021,0.3,500000.0,0.5874,0.020791088049952503,112.90766208251473,6.0,28.252489652716463,1.0
joukowsk,0.0,0.095,0.118,0.25,500000.0,0.4394,0.015560216580804219,65.42429284525791,7.0,28.23868149380797,4.0
n63415,0.020755,0.55,0.150055,0.348,500000.0,0.4614,0.016342350463208442,100.31620553359684,6.0,28.233392805933914,1.0
n64015,-0.0,0.025,0.14964,0.35,500000.0,0.4603,0.016304382834466658,65.21739130434783,5.0,28.23167271483276,4.0
goe442,0.041717,0.399,0.077078,0.2,500000.0,0.4747,0.016818585694181782,100.37336024217961,5.0,28.224727609778604,0.0
npl9626,0.007282,0.308,0.12066,0.308,500000.0,0.418,0.014813103123950191,63.697104677060125,4.0,28.218260313341588,3.0
ls413,0.023473,0.674,0.129316,0.376,500000.0,0.5089,0.018048310924596238,95.98870056497175,3.0,28.19654438169453,0.0
ua79sfm,-0.291031,0.384,1.213235,1.13,500000.0,0.7578,0.026885047367083297,140.8550185873606,6.0,28.18667155959012,6.0
goe397,0.039104,0.4,0.051002,0.3,500000.0,0.4859,0.01724148062814452,113.1578947368421,4.0,28.182034390180515,1.0
e854,0.032917,0.526,0.134104,0.323,500000.0,0.4886,0.017340012517207164,115.720207253886,6.0,28.177603650236314,0.0
doa5,0.024918,0.761,0.162115,0.421,500000.0,0.4278,0.01518350544359674,73.46695557963163,3.0,28.17531179405042,0.0
lwk80120k25,-0.0,0.721,0.12062,0.402,500000.0,0.3214,0.011408324928307971,48.410227904391334,9.0,28.172409360685045,3.0
as6093,0.053177,0.466,0.06083,0.124,500000.0,0.5701,0.020241196768380876,99.89999999999999,4.0,28.165330663183074,0.0
j5012,1e-06,0.835,0.12,0.345,500000.0,0.3339,0.01185507267597891,59.48717948717949,7.0,28.16515842003717,3.0
n5h10,0.02188,0.4,0.099,0.4,500000.0,0.4789,0.01700857031669383,69.07563025210084,4.0,28.156393575888146,3.0
s1048,0.0,0.615,0.1397,0.27,500000.0,0.4354,0.01546917776271783,75.07259528130672,7.0,28.146292367869407,4.0
ah80129,0.040565,0.435,0.12865,0.402,500000.0,0.3997,0.014202731301719076,120.95238095238096,6.0,28.142474254344368,0.0
hs1606,0.043852,0.46,0.06017,0.18,500000.0,0.5714,0.020306768057275278,106.02370689655173,4.0,28.1384018563843,0.0
dfvlrr4,0.020638,0.805,0.133827,0.378,500000.0,0.4372,0.015537996935897963,69.22340425531914,2.0,28.137474978510387,0.0
clarym18,0.034719,0.402,0.180018,0.295,500000.0,0.4823,0.017140954101733774,76.53225806451613,5.0,28.137290207854665,1.0
goe802b,0.058953,0.4,0.098007,0.3,500000.0,0.7515,0.026708967578769373,259.9378881987578,6.0,28.136617328382172,1.0
goe121,0.04568,0.399,0.066509,0.199,500000.0,0.5097,0.01812882673166135,99.05218317358892,4.0,28.115443296163626,0.0
sc1095r8,0.021334,0.203,0.093404,0.263,500000.0,0.4144,0.014740884284263863,67.310686482661,8.0,28.112289060051765,3.0
ncambre,0.013209,0.159,0.115215,0.312,500000.0,0.476,0.01693486832611512,73.6595394736842,7.0,28.107688281577268,3.0
tempest1,0.010003,0.404,0.144999,0.376,500000.0,0.4492,0.015986326182646168,69.98995983935744,5.0,28.099013798906817,3.0
e521,5e-06,0.917,0.13768,0.37,500000.0,0.447,0.015912491770411416,58.46337579617834,7.0,28.091137858822147,4.0
goe449,0.051662,0.401,0.169553,0.301,500000.0,0.5366,0.019102824537813028,95.98690364826942,4.0,28.09008683181007,0.0
p51dtip,0.012901,0.463,0.114182,0.463,500000.0,0.482,0.017160120705619175,74.54773869346734,4.0,28.088380511342585,3.0
nacam2,-0.0,0.1,0.0806,0.3,500000.0,0.2723,0.009696684169498414,44.736,5.0,28.081764368126823,2.0
b540ols,-0.0,0.016,0.0971,0.225,500000.0,0.345,0.012287274612120667,58.75836431226766,7.0,28.077829371509118,3.0
sc1094r8,0.021479,0.216,0.094043,0.276,500000.0,0.417,0.014851833858660374,67.67491166077738,7.0,28.077340749192377,2.0
fx601261,0.040177,0.533,0.125953,0.279,500000.0,0.5787,0.02061117321736114,102.62962962962963,5.0,28.077004345999637,0.0
e434,0.04322,0.411,0.13355,0.386,500000.0,0.4741,0.01688726717041629,121.27018299246502,6.0,28.074406309538652,0.0
dormoy,0.028428,0.402,0.089993,0.298,500000.0,0.4901,0.017464988379373297,63.77610693400167,3.0,28.061856633058145,0.0
n13,0.001085,0.95,0.118,0.3,500000.0,0.37,0.013186661578654228,59.8100407055631,7.0,28.058655922355182,3.0
goe432,0.041748,0.4,0.077023,0.2,500000.0,0.4707,0.01677697149822971,55.507075471698116,0.0,28.05631517283485,0.0
ames03,0.012183,0.175,0.1,0.375,500000.0,0.2775,0.009893747137993004,72.39529757531227,8.0,28.04801822096014,2.0
ls013,0.0,0.025,0.12864,0.4,500000.0,0.3527,0.012578457320173177,52.28915662650602,7.0,28.04000451107339,3.0
wb13535sm,0.036832,0.5,0.135512,0.25,500000.0,0.5096,0.01817500963440268,94.24702058504874,4.0,28.038499579961737,1.0
n642415,0.020712,0.55,0.14974,0.352,500000.0,0.4589,0.016376191466662866,101.13340020060181,6.0,28.022388534854766,1.0
naca642415,0.020711,0.55,0.14974,0.352,500000.0,0.4589,0.016376191466662866,101.13340020060181,6.0,28.022388534854766,1.0
usa48,0.027573,0.4,0.149013,0.3,500000.0,0.4326,0.015438163604202405,82.73204903677758,6.0,28.021467519766563,1.0
defcnd2,0.038488,0.286,0.147333,0.286,500000.0,0.4212,0.015033668076980006,89.03044871794872,7.0,28.017114508797345,1.0
n63215,0.010377,0.55,0.150022,0.349,500000.0,0.4056,0.014480657915004778,84.46107784431139,6.0,28.009777068189667,2.0
e71,0.046134,0.531,0.051637,0.257,500000.0,0.6557,0.023410581771467712,132.0844327176781,3.0,28.008701637613818,0.0
naca632615,0.031146,0.55,0.150101,0.347,500000.0,0.5155,0.01841149985081789,111.50425733207192,6.0,27.998805321506712,0.0
sc20712,0.022049,0.811,0.119921,0.378,500000.0,0.5417,0.019348764667976217,64.79665071770334,0.0,27.99661938607159,0.0
w1011,-1e-06,0.924,0.110006,0.254,500000.0,0.4798,0.01714088176599924,65.6119900083264,7.0,27.99155880952019,4.0
ultimate,-0.003441,0.967,0.128472,0.342,500000.0,0.444,0.015862392673262088,52.35849056603774,4.0,27.990733122400492,4.0
e520,-8e-06,0.232,0.15008,0.367,500000.0,0.4611,0.016481986667796517,61.94599627560522,6.0,27.975996419225634,4.0
mh94,0.013609,0.731,0.160302,0.335,500000.0,0.3507,0.012535775161598664,62.332802547770704,6.0,27.97593251945944,1.0
e598,0.04537,0.33,0.111413,0.248,500000.0,0.58,0.020737581848497312,108.94128113879003,8.0,27.968545428165626,2.0
goe494,0.050719,0.5,0.049546,0.2,500000.0,0.6177,0.02208849227211187,99.53488372093024,1.0,27.964787835695137,0.0
tsagi_r3a,0.031677,0.241,0.120896,0.231,500000.0,0.4013,0.01435072494291121,85.56257901390644,10.0,27.963744103271182,1.0
oa209,0.015559,0.171,0.090092,0.293,500000.0,0.4184,0.014965631801070387,74.84939759036145,8.0,27.957389675327622,3.0
s3,0.016793,0.15,0.109997,0.3,500000.0,0.3329,0.01191010220161334,76.14285714285714,7.0,27.951061574845717,2.0
b737b,0.007093,0.097,0.12557,0.296,500000.0,0.3441,0.012314049599378043,69.14699162223916,7.0,27.943691246572516,2.0
ames02,0.003867,0.15,0.077353,0.3,500000.0,0.2256,0.008075940735162712,53.96196513470682,6.0,27.93482609620149,2.0
raf15,0.024612,0.3,0.064912,0.15,500000.0,0.3349,0.01199011804678829,81.57644824311491,5.0,27.931334678536157,1.0
raf34,0.019473,0.3,0.126401,0.3,500000.0,0.4142,0.01483467836492994,91.02204408817636,6.0,27.92106372721861,2.0
goe385,0.039951,0.3,0.098908,0.3,500000.0,0.6445,0.023095251776528762,97.95268425841675,6.0,27.906169035792555,2.0
a63a108c,0.003869,0.15,0.077351,0.3,500000.0,0.225,0.008065816233888754,53.87173396674584,6.0,27.895502882232325,2.0
goe457,0.041,0.399,0.078385,0.2,500000.0,0.477,0.01710055648158961,100.08040201005025,5.0,27.893829099277337,0.0
usa35b,0.039982,0.397,0.116173,0.297,500000.0,0.6241,0.02237611276465815,105.85414585414587,4.0,27.891350323624213,0.0
oa212,0.02293,0.318,0.1201,0.318,500000.0,0.4951,0.01775945832047228,81.99199999999999,8.0,27.878102533638184,3.0
e477,-0.0,0.025,0.15354,0.317,500000.0,0.4362,0.01565528965888703,67.92364990689013,7.0,27.862786924059403,4.0
kc135a,0.012246,0.201,0.15493,0.351,500000.0,0.4727,0.01696762880331813,88.25211864406779,6.0,27.858930996154307,3.0
arad13,0.034342,0.3,0.130008,0.25,500000.0,0.468,0.016802059354296302,78.22800495662948,8.0,27.853728530028793,1.0
fg1,0.03002,0.399,0.081713,0.301,500000.0,0.525,0.01885166616228321,92.83737024221452,3.0,27.84899729713943,1.0
nacam18,0.040303,0.301,0.119598,0.301,500000.0,0.4691,0.01685066135591714,102.63755458515284,8.0,27.83866995435611,2.0
goe370,0.056994,0.4,0.04654,0.2,500000.0,0.5621,0.020192005753663426,98.1783439490446,2.0,27.837749595431774,0.0
usa5,0.044745,0.4,0.063802,0.3,500000.0,0.4188,0.01504817246162159,73.08353808353809,2.0,27.83062202856161,0.0
goe367,0.044952,0.396,0.163049,0.301,500000.0,0.5457,0.019611649453969753,92.31696813092162,5.0,27.825298493163736,1.0
goe117,0.045349,0.4,0.090017,0.298,500000.0,0.5747,0.020668402100784956,106.34232121922626,4.0,27.805729596202006,1.0
s8035,-0.0,0.073,0.14004,0.291,500000.0,0.4179,0.01502997282708124,68.89214966984592,8.0,27.804441485550875,4.0
goe650,0.043101,0.501,0.134529,0.202,500000.0,0.5361,0.019282739183994833,93.01341589267285,4.0,27.802066650622788,0.0
naca652415,0.020896,0.55,0.149977,0.401,500000.0,0.4585,0.01649244946715299,99.16022099447513,5.0,27.800600566529955,1.0
